DEMANDA *;DES_SOLICITACAO;COD_ABRANGENCIA;DES_ABRANGENCIA;COD_ELEMENTO;DES_ELEMENTO;COD_CONSUMIDOR;DES_ENDERECO;NOM_BAIRRO;COD_EQUIPE;DES_EQUIPE;DES_EQUIPE_EXEC;COD_SITUACAO;DES_SITUACAO;DES_ANDAMENTO_EXEC;COD_OCORRENCIA;DES_OCORRENCIA;DAT_INICIO;DAT_VENCIMENTO;DES_USUARIO;DES_RISCO;FLG_CONFERIDA;DES_INSTRUCAO;DES_OBSERVACAO_RETAGUARDA;DAT_ATUALIZACAO;
2157677;1 / MECÂNICA - CORRETIVA;106;BORÁ;1;GERAL;<Null>;PRESIDENTE JUSCELINO KUBITSCHEK DE OLIVEIRA, S/N - DE ESQUINA;JARDIM PANORAMA;6;Mecânica;56 Vector - Supervisor Mecânica DSA;21;EM CAMPO;<Null>;<Null>;<Null>;28/05/2024 14:26;04/06/2024;MIDOLIVEIRA;<Null>;Não-sem flag;EXECUTAR TELHADO EM BALANÇO AO LADO DA CASA DO OPERADOR, DUVIDAS CHAMAR FLAVIO SEVERINO.;<Null>;07/08/2024 08:00;
2158568;1 / MECÂNICA - CORRETIVA;180;MAIS PARQUE;<Null>;<Null>;<Null>;ARLINDO BEGA, 350;MAISPARQUE RIO PRETO;6;Mecânica;56 Vector - Supervisor Mecânica DSA;21;EM CAMPO;<Null>;<Null>;<Null>;31/05/2024 12:53;07/06/2024;MSALVADOR;<Null>;Não-sem flag;"EQUIPE MECANICA 
FAVOR REALIZAR A INSTALAÇÃO DE GRADES ANTI FURTO NA EVAPORADORA DO AR CONDICIONADO.";<Null>;07/08/2024 08:00;
2158570;1 / MECÂNICA - CORRETIVA;21;ROMANO CALIL;1;GERAL;<Null>;MONTEIRO LOBATO,  - ESQ C/ ABELARDO C. BARROS;PARQUE RESIDENCIAL ROMANO CALIL;6;Mecânica;56 Vector - Supervisor Mecânica DSA;21;EM CAMPO;<Null>;<Null>;<Null>;31/05/2024 12:55;07/06/2024;MSALVADOR;<Null>;Não-sem flag;"EQUIPE MECANICA 

FAVOR INSTALAR GRADES DE PROTEÇÃO ANTI FURTO NA EVAPORADORA DO AR CONDICIONADO.
DUVIDAS LIGAR (17)991087671 LEONARDO SALAZAR";<Null>;07/08/2024 08:00;
2159357;1 / CIVIL - CORRETIVA;5;SEDE GERENCIA DE OPERAÇÃO MANUTENÇÃO AGUA;1;GERAL;<Null>;FRANCISCO PALMIERI, 77;JARDIM DOS SEIXAS;26;Civil;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;03/06/2024 14:38;10/06/2024;JHFIGUEIREDO;<Null>;Não-sem flag;"Fornecimento de esmalte sintetico amarelo.

Flavio ciente.";<Null>;07/08/2024 08:00;
2159450;1 / ELÉTRICA - CORRETIVA;88;CAETANO;1;GERAL;<Null>;EUCLIDES MARTINS, S/N;RESIDENCIAL CAETANO;5;Elétrica;56 Vector - Equipe Elétrica - Marcelo B / Adriel;39;SUSPENSA;<Null>;<Null>;<Null>;03/06/2024 16:06;10/06/2024;MSALVADOR;<Null>;Não-sem flag;EXECUTAR INSTALAÇÃO DO MEDIDOR DE NÍVEL NO RESERVATÓRIO METÁLICO.;<Null>;07/08/2024 08:00;
2161709;1 / MECÂNICA - CORRETIVA;16;ALTO ALEGRE;1;GERAL;<Null>;NOSSA SENHORA DA PAZ, S/N;JARDIM ALTO ALEGRE;6;Mecânica;56 Vector - Supervisor Mecânica DSA;21;EM CAMPO;<Null>;<Null>;<Null>;06/06/2024 12:04;13/06/2024;JHFIGUEIREDO;<Null>;Não-sem flag;"Confeccionar telhado de metal onde fica a caixa de sucção.
Flavio Severino ciente
";<Null>;07/08/2024 08:00;
2162388;1 / MECÂNICA - CORRETIVA;1;BASE OPERACIONAL DSA;<Null>;<Null>;<Null>;FRANCISCO PALMIERI, 77 - AO LADO DA SEDE ADM.;JARDIM DOS SEIXAS;6;Mecânica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;07/06/2024 08:06;14/06/2024;JHFIGUEIREDO;<Null>;Não-sem flag;"EXECUTAR BASE PARA PROTEÇÃO DE CABOS, CONFORME A QUE ESTÁ ABAIXO DAS TVs DA SALA DE MANUTENÇÃO DE REDES. 

TIRAR MEDIDAS IN LOCO.";<Null>;07/08/2024 08:00;
2163130;1 / ELÉTRICA - CORRETIVA;188;SETSUL II;1;GERAL;<Null>;AMÉLIA SCARPELLI COLOMBO, ;LOTEAMENTO RESIDENCIAL SETSUL II;5;Elétrica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;10/06/2024 17:02;17/06/2024;JHFIGUEIREDO;<Null>;Não-sem flag;"Realizar adequação no painel de telemetria. 
Será necessário ligar a soft , o medidor de grandezas eletricas , inversores, indicador de vazão do poço todos devem estar nos bornes do quadro da telemetria. Acionar equipe da Telemetria-CCO para acompanhar
(Luis Claros 17 99107-2669)";<Null>;07/08/2024 08:00;
2163533;1 / ELÉTRICA - CORRETIVA;114;NUCLEO ESPERANÇA FELICIDADE(BOSQ. VERDE);1;PTB - 223;<Null>;PASTOR DOUTOR JOSÉ PEROZIN, 250;ESTÂNCIA BOSQUE VERDE;5;Elétrica;56 Vector - Equipe Elétrica - José / Willian;21;EM CAMPO;<Null>;<Null>;<Null>;11/06/2024 16:01;18/06/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Iluminação do pátio queimada. Realizar manutenção.;<Null>;07/08/2024 08:00;
2163581;2 / ELÉTRICA - PREVENTIVA;12;ELDORADO;1;GERAL;<Null>;INDIAPORÃ,  - ESQ C/ TRES LAGOAS;ELDORADO (2ª PARTE);5;Elétrica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;11/06/2024 16:43;18/06/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Realizar Manutenção preventiva elétrica no sistema de abastecimento do Eldorado.;<Null>;07/08/2024 08:00;
2163948;1 / MECÂNICA - CORRETIVA;1;ESTAÇÃO DE TRATAMENTO DE ÁGUA;1;GERAL;<Null>;SÃO PAULO, 2231;JARDIM DOS SEIXAS;6;Mecânica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;12/06/2024 14:19;19/06/2024;JHFIGUEIREDO;<Null>;Não-sem flag;"Mecânica:
Usinagem da ponta do eixo e mancal de fundo de tanque do Agitador 02, com fornecimento de materiais.

equipamento já desmontado";<Null>;07/08/2024 08:00;
2164231;1 / ELÉTRICA - CORRETIVA;149;FRATERNIDADE;1;PTB-317;<Null>;JOSÉ DAS NEVES SOBRINHO (ZEQUINHA), ;PARQUE RESIDENCIAL DA FRATERNIDADE;5;Elétrica;56 Vector - Equipe Elétrica - José / Willian;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;13/06/2024 08:42;20/06/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Refletor do pátio queimado. Realizar manutenção.;"equipe chegou no local da demanda, Para maximizar o tempo pegamos os quatro refletores que haviam sobrado no almoxarifado na demanda 2157319 .
instalamos o mesmo e testamos funcionando normalmente. 

material semae 
1 refletor led 
";07/08/2024 00:00;
2164237;1 / ELÉTRICA - CORRETIVA;118;PARQUE DAS AMORAS II;2;PTB 290 - IDEAL LIFE;<Null>;EDISON GIL RODRIGUES CALDAS, 101 - DENTRO DO CONDOMÍNIO;IDEAL LIFE ECOLAZER RESIDENCE;5;Elétrica;56 Vector - Equipe Elétrica - José / Willian;21;EM CAMPO;<Null>;<Null>;<Null>;13/06/2024 08:44;20/06/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Iluminação externa queimada. Realizar manutenção.;<Null>;07/08/2024 08:00;
2164238;1 / ELÉTRICA - CORRETIVA;158;MANACÁS;1;PTB-340;<Null>;WALDEMAR MIGUEL DE LIMA,  - RESERVATÓRIO;ESTÂNCIA MANACÁS;5;Elétrica;56 Vector - Equipe Elétrica - José / Willian;21;EM CAMPO;<Null>;<Null>;<Null>;13/06/2024 08:45;20/06/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Refletor externo queimado. Realizar manutenção.;<Null>;07/08/2024 08:00;
2164883;1 / ELÉTRICA - CORRETIVA;26;ENGENHEIRO SCHIMIDT;2;PTB-110;<Null>;JOSÉ ENCINAS, 164;DISTRITO ENGENHEIRO SCHMITT;5;Elétrica;56 Vector - Equipe Elétrica - José / Willian;21;EM CAMPO;<Null>;<Null>;<Null>;14/06/2024 08:54;21/06/2024;MSALVADOR;<Null>;Não-sem flag;Refletor externo do reservatório e Refletor do padrão queimados. Realizar manutenção.;<Null>;07/08/2024 08:00;
2164991;1 / ELÉTRICA - CORRETIVA;160;SETVALLEY;1;GERAL;<Null>;MARIA APPARECIDA FALLEIROS DE PAULA,  - ESQ. PROJETADA 09;SETVALLEY;5;Elétrica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;14/06/2024 12:34;21/06/2024;MSALVADOR;<Null>;Não-sem flag;Instalar aterramento elétrico para proteção dos equipamentos no reservatório do Setvalley.;<Null>;07/08/2024 08:00;
2164992;1 / ELÉTRICA - CORRETIVA;179;SETVALLEY III;1;GERAL;<Null>;NELSON CASTELLAN, ;SETVALLEY III;5;Elétrica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;14/06/2024 12:36;21/06/2024;MSALVADOR;<Null>;Não-sem flag;Instalar aterramento elétrico para proteção dos equipamentos no reservatório do Setvalley.;<Null>;07/08/2024 08:00;
2164993;1 / ELÉTRICA - CORRETIVA;130;RESIDENCIAL AMIZADE;1;GERAL;<Null>;SARGENTO PEDRO LUIZ PELISSER, S/N;LOTEAMENTO RESIDENCIAL DA AMIZADE;5;Elétrica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;14/06/2024 12:37;21/06/2024;MSALVADOR;<Null>;Não-sem flag;Melhorar o sistema de aterramento elétrico para proteção dos equipamentos no reservatório Amizade.;<Null>;07/08/2024 08:00;
2164994;1 / ELÉTRICA - CORRETIVA;112;ALTA VISTA;1;GERAL;<Null>;ROSA LARINI DE OLIVEIRA, 105;RESIDENCIAL ALTA VISTA;5;Elétrica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;14/06/2024 12:38;21/06/2024;MSALVADOR;<Null>;Não-sem flag;Instalar aterramento elétrico para proteção dos equipamentos no reservatório do Alta Vista.;<Null>;07/08/2024 08:00;
2165117;1 / MECÂNICA - CORRETIVA;88;CAETANO;1;GERAL;<Null>;EUCLIDES MARTINS, S/N;RESIDENCIAL CAETANO;6;Mecânica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;14/06/2024 15:25;21/06/2024;JHFIGUEIREDO;<Null>;Não-sem flag;"Equipe Mecânica:
Confeccionar tampa com abertura para sensor ultrassônico que será instalado no reservatório metálico pela equipe elétrica.

Obs.: se informar com a equipe elétrica para informações complementares.";<Null>;07/08/2024 08:00;
2165166;1 / ELÉTRICA - CORRETIVA;31;VILA TONINHO;2;PTB-020;<Null>;MARIA CERON VOLPE, s/n - em frente ao nº 1160;VILA TONINHO;5;Elétrica;56 Vector - Equipe Elétrica - Alex Rocha / Luis Fernando;39;SUSPENSA;<Null>;<Null>;<Null>;14/06/2024 17:02;21/06/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Iluminação do poste não está funcionando. Realizar manutenção.;<Null>;07/08/2024 08:00;
2165395;1 / MECÂNICA - CORRETIVA;47;SANTO ANTÔNIO;1;GERAL;<Null>;PROFESSOR WAGNER CIRILLO PEREIRA,  - ESQ  MURILO ELCIO DE OLIVEIRA;VILA SANTO ANTONIO;6;Mecânica;56 Vector - Equipe Mecânica - João Vitor / André Felipe;39;SUSPENSA;<Null>;<Null>;<Null>;17/06/2024 07:39;24/06/2024;CAOLIVEIRA;<Null>;Não-sem flag;"realizar pré montagem de tubulação de recalque.

OBS: Entrar em contato com fiscal para instrução de montagem
(17) 99619-0123";<Null>;07/08/2024 08:00;
2165485;1 / ELÉTRICA - CORRETIVA;88;CAETANO;6;PTB-271;<Null>;PROJETADA 19 - SETPARQUE AVENIDA 2,  - ESQ. PROJETADA 11 -SETPARQUE;LOTEAMENTO SETPARQUE AVENIDA 2;5;Elétrica;56 Vector - Equipe Elétrica - Lucas / Jailson;39;SUSPENSA;<Null>;<Null>;<Null>;17/06/2024 10:20;24/06/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Trocar cabo da BB do Borne no quadro de comando até boca do poço sem emenda no meio.;<Null>;07/08/2024 08:00;
2165486;1 / CIVIL - CORRETIVA;88;CAETANO;6;PTB-271;<Null>;PROJETADA 19 - SETPARQUE AVENIDA 2,  - ESQ. PROJETADA 11 -SETPARQUE;LOTEAMENTO SETPARQUE AVENIDA 2;26;Civil;56 Vector - Equipe Civil - Kever / Julio;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO, SUSPENSO, DESLOCAMENTO, EM EXECUÇÃO, SUSPENSO, DESLOCAMENTO, EM EXECUÇÃO, SUSPENSO, DESLOCAMENTO, EM EXECUÇÃO, SUSPENSO, DESLOCAMENTO, EM EXECUÇÃO, SUSPENSO, DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;17/06/2024 10:21;24/06/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Apoio a equipe elétrica.;<Null>;07/08/2024 00:00;
